"yearID","Home_Games","Away_Games","Home_Win_Per","Away_Win_Per","Total_Win_Per","Per_Wins_at_Home","Per_Wins_Away","Per_Losses_at_Home","Per_Losses_Away","Previous_Season_Total_Win_Per","Previous_Home_Win_Per","FP","HA_per_HG","HA_per_AG","HRA_per_HG","HRA_per_AG","H_per_HG","H_per_AG","HR_per_HG","HR_per_AG","RA_per_HG","RA_per_AG","RS_per_HG","RS_per_AG","P_per_HG","P_per_AG","SO_per_HG","SO_per_AG","SOP_per_HG","SOP_per_AG","BB_per_HG","BB_per_AG","BBP_per_HG","BBP_per_AG","RNS_per_HG","RNS_per_AG","RNSP_per_HG","RNSP_per_AG","X3B_per_HG","X3B_per_AG","X3P_per_HG","X3P_per_AG","Run_Dif_HG","Run_Dif_AG","Hit_Dif_HG","Hit_Dif_AG","HR_Dif_HG","HR_dif_AG","SO_Dif_HG","SO_Dif_AG","BB_Dif_HG","BB_Dif_AG","RNS_Dif_HG","RNS_Dif_AG","Trip_Dif_HG","Trip_Dif_AG","RS","RA","Previous_Away_Win_Per"
1943,75,79,0.48,0.481012658227848,0.480519480519481,0.486486486486487,0.513513513513513,0.481012658227848,0.518987341772152,0.438709677419355,0.461538461538462,0.973,9.29333333333333,8.63291139240506,0.253333333333333,0.430379746835443,8.90666666666667,9.0126582278481,0.32,0.354430379746835,4,3.78481012658228,3.89333333333333,4.30379746835443,2.08,2,3.66666666666667,3.15189873417722,3.73333333333333,3.0379746835443,3.69333333333333,3.81012658227848,2.45333333333333,2.72151898734177,7.81333333333333,7.44303797468354,7.12,7.26582278481013,0.373333333333333,0.354430379746835,0.293333333333333,0.291139240506329,-0.10666666666667,0.51898734177215,-0.38666666666666,0.37974683544304,0.066666666666667,-0.075949367088608,0.0666666666666598,-0.11392405063292,1.24,1.08860759493671,-0.69333333333333,-0.17721518987341,0.08,0.063291139240506,632,600,0.415584415584416
1944,78,79,0.448717948717949,0.506329113924051,0.477707006369427,0.466666666666667,0.533333333333333,0.531645569620253,0.468354430379747,0.480519480519481,0.48,0.97,9.82051282051282,9.05063291139241,0.512820512820513,0.443037974683544,9.03846153846154,9.11392405063291,0.423076923076923,0.481012658227848,4.38461538461539,4.13924050632911,4.43589743589744,4.50632911392405,2.14102564102564,1.84810126582278,3.28205128205128,3.35443037974684,3.80769230769231,3.08860759493671,3.61538461538462,3.0126582278481,2.84615384615385,3.0379746835443,7.65384615384615,7.51898734177215,7.28205128205128,7.40506329113924,0.294871794871795,0.291139240506329,0.243589743589744,0.40506329113924,0.0512820512820493,0.36708860759494,-0.782051282051279,0.0632911392404996,-0.08974358974359,0.037974683544304,0.52564102564103,-0.26582278481013,0.76923076923077,-0.0253164556962,-0.37179487179487,-0.11392405063291,0.051282051282051,-0.113924050632911,702,669,0.481012658227848
1945,76,79,0.644736842105263,0.620253164556962,0.632258064516129,0.5,0.5,0.464285714285714,0.535714285714286,0.477707006369427,0.448717948717949,0.98,8,8.75949367088608,0.223684210526316,0.506329113924051,9.10526315789474,9.78481012658228,0.315789473684211,0.417721518987342,3.32894736842105,3.53164556962025,4.34210526315789,5.12658227848101,1.90789473684211,1.83544303797468,3.15789473684211,2.83544303797468,3.96052631578947,3.06329113924051,3.40789473684211,3.73417721518987,2.17105263157895,2.79746835443038,7.88157894736842,8.31645569620253,6.55263157894737,7.22784810126582,0.328947368421053,0.341772151898734,0.157894736842105,0.278481012658228,1.01315789473684,1.59493670886076,1.10526315789474,1.0253164556962,0.092105263157895,-0.088607594936709,0.80263157894736,0.22784810126583,1.23684210526316,0.93670886075949,-1.32894736842105,-1.08860759493671,0.171052631578948,0.063291139240506,735,532,0.506329113924051
1946,77,78,0.571428571428571,0.487179487179487,0.529032258064516,0.536585365853659,0.463414634146341,0.464788732394366,0.535211267605634,0.632258064516129,0.644736842105263,0.976,8.58441558441558,9.16666666666667,0.38961038961039,0.358974358974359,8.46753246753247,8.88461538461539,0.311688311688312,0.41025641025641,3.37662337662338,4.11538461538461,3.77922077922078,4.29487179487179,2.16883116883117,2.24358974358974,4.14285714285714,3.61538461538462,4.58441558441558,3.38461538461538,3.72727272727273,3.84615384615385,3.19480519480519,3.6025641025641,7.80519480519481,7.82051282051282,7.80519480519481,8.14102564102564,0.376623376623377,0.269230769230769,0.181818181818182,0.243589743589744,0.4025974025974,0.179487179487181,-0.116883116883111,-0.282051282051279,-0.077922077922078,0.051282051282051,0.44155844155844,-0.23076923076924,0.53246753246754,0.24358974358975,0,0.32051282051282,0.194805194805195,0.025641025641025,626,581,0.620253164556962
1947,79,76,0.455696202531646,0.434210526315789,0.445161290322581,0.521739130434783,0.478260869565217,0.505882352941176,0.494117647058824,0.529032258064516,0.571428571428571,0.975,9.53164556962025,9.19736842105263,0.645569620253165,0.723684210526316,8.68354430379747,9.03947368421053,0.367088607594937,0.552631578947368,4.86075949367089,4.44736842105263,3.54430379746835,3.80263157894737,2.53164556962025,2.25,4.0253164556962,3.42105263157895,4.45569620253165,2.94736842105263,2.9493670886076,3.13157894736842,4.20253164556962,3.76315789473684,7.39240506329114,7.73684210526316,8.22784810126582,7.60526315789474,0.354430379746835,0.263157894736842,0.189873417721519,0.276315789473684,-1.31645569620254,-0.64473684210526,-0.84810126582278,-0.157894736842101,-0.278481012658228,-0.171052631578948,0.43037974683545,-0.47368421052632,-1.25316455696202,-0.63157894736842,0.83544303797468,-0.13157894736842,0.164556962025316,-0.013157894736842,567,722,0.487179487179487
1948,78,77,0.448717948717949,0.376623376623377,0.412903225806452,0.546875,0.453125,0.466666666666667,0.533333333333333,0.445161290322581,0.455696202531646,0.972,8.3974358974359,9.14285714285714,0.435897435897436,0.714285714285714,8.7051282051282,9.4025974025974,0.487179487179487,0.636363636363636,4.14102564102564,4.96103896103896,3.61538461538462,4.09090909090909,2.38461538461538,2.45454545454545,3.83333333333333,3.62337662337662,4.70512820512821,3.57142857142857,2.64102564102564,3.07792207792208,4.15384615384615,3.71428571428571,7.38461538461539,7.97402597402597,7.73076923076923,7.4025974025974,0.333333333333333,0.233766233766234,0.217948717948718,0.272727272727273,-0.52564102564102,-0.87012987012987,0.307692307692301,0.25974025974026,0.051282051282051,-0.0779220779220779,0.87179487179488,-0.0519480519480502,-1.51282051282051,-0.63636363636363,0.34615384615384,-0.57142857142857,0.115384615384615,-0.038961038961039,597,706,0.434210526315789
1949,77,77,0.428571428571429,0.363636363636364,0.396103896103896,0.540983606557377,0.459016393442623,0.473118279569892,0.526881720430108,0.412903225806452,0.448717948717949,0.97,9.55844155844156,9.50649350649351,0.493506493506494,0.857142857142857,8.48051948051948,8.87012987012987,0.688311688311688,0.571428571428571,4.74025974025974,5.2987012987013,3.7012987012987,4,2.27272727272727,2.32467532467532,3.88311688311688,3.5974025974026,4,3,2.75324675324675,2.38961038961039,3.57142857142857,3.79220779220779,6.64935064935065,6.51948051948052,7.61038961038961,7.4025974025974,0.298701298701299,0.402597402597403,0.246753246753247,0.285714285714286,-1.03896103896104,-1.2987012987013,-1.07792207792208,-0.636363636363638,0.194805194805194,-0.285714285714286,0.11688311688312,-0.5974025974026,-0.81818181818182,-1.4025974025974,0.96103896103896,0.88311688311688,0.051948051948052,0.116883116883117,593,773,0.376623376623377
1950,78,76,0.448717948717949,0.381578947368421,0.415584415584416,0.546875,0.453125,0.471910112359551,0.528089887640449,0.396103896103896,0.428571428571429,0.968,10.1025641025641,8.73684210526316,0.807692307692308,0.881578947368421,8.83333333333333,8.01315789473684,1.01282051282051,1.07894736842105,5.26923076923077,4.75,4.51282051282051,3.82894736842105,2.53846153846154,2.03947368421053,4.91025641025641,5.06578947368421,3.92307692307692,3.35526315789474,3.41025641025641,2.80263157894737,3.84615384615385,3.85526315789474,6.73076923076923,6.23684210526316,8.02564102564103,7.15789473684211,0.358974358974359,0.25,0.282051282051282,0.171052631578947,-0.75641025641026,-0.92105263157895,-1.26923076923077,-0.723684210526319,0.205128205128202,0.197368421052629,-0.98717948717949,-1.71052631578947,-0.43589743589744,-1.05263157894737,1.2948717948718,0.92105263157895,0.076923076923077,0.078947368421053,643,772,0.363636363636364
1951,77,78,0.415584415584416,0.384615384615385,0.4,0.516129032258065,0.483870967741935,0.489130434782609,0.510869565217391,0.415584415584416,0.448717948717949,0.971,8.87012987012987,9.3974358974359,0.766233766233766,0.846153846153846,8.62337662337662,8.5,0.584415584415584,0.743589743589744,4.72727272727273,4.94871794871795,3.94805194805195,3.97435897435897,2.31168831168831,2.07692307692308,3.85714285714286,4.5,3.75324675324675,3.25641025641026,2.88311688311688,3.26923076923077,3.5974025974026,3.78205128205128,6.79220779220779,6.66666666666667,6.92207792207792,7.55128205128205,0.324675324675325,0.282051282051282,0.25974025974026,0.358974358974359,-0.77922077922078,-0.97435897435898,-0.246753246753251,-0.8974358974359,-0.181818181818182,-0.102564102564102,-0.10389610389611,-1.24358974358974,-0.71428571428572,-0.51282051282051,0.129870129870129,0.884615384615381,0.064935064935065,-0.076923076923077,614,750,0.381578947368421
1952,77,78,0.545454545454545,0.448717948717949,0.496774193548387,0.545454545454545,0.454545454545455,0.454545454545455,0.545454545454545,0.4,0.415584415584416,0.976,8.2987012987013,8.15384615384615,0.519480519480519,0.782051282051282,9.31168831168831,8.85897435897436,0.662337662337662,0.717948717948718,4.1038961038961,4.03846153846154,4.27272727272727,3.83333333333333,1.98701298701299,2.17948717948718,4.20779220779221,4.97435897435897,4.62337662337662,3.92307692307692,2.87012987012987,2.6025641025641,3.57142857142857,3.30769230769231,7.06493506493506,6.57692307692308,7.32467532467532,6.97435897435897,0.363636363636364,0.217948717948718,0.441558441558442,0.294871794871795,0.168831168831169,-0.20512820512821,1.01298701298701,0.70512820512821,0.142857142857143,-0.0641025641025641,0.41558441558441,-1.05128205128205,-0.7012987012987,-0.70512820512821,0.259740259740259,0.39743589743589,-0.077922077922078,-0.076923076923077,628,631,0.384615384615385
1953,77,78,0.558441558441558,0.282051282051282,0.419354838709677,0.661538461538462,0.338461538461538,0.382022471910112,0.617977528089888,0.496774193548387,0.545454545454545,0.967,9.84415584415584,9.3974358974359,0.896103896103896,1.05128205128205,9.25974025974026,8.44871794871795,0.961038961038961,0.807692307692308,5.41558441558442,5.35897435897436,4.55844155844156,3.61538461538462,2.58441558441558,2.48717948717949,4.36363636363636,5.28205128205128,4.15584415584416,3.84615384615385,3.53246753246753,3.08974358974359,3.45454545454545,3.69230769230769,7.20779220779221,7.30769230769231,7.64935064935065,7.37179487179487,0.324675324675325,0.41025641025641,0.285714285714286,0.448717948717949,-0.85714285714286,-1.74358974358974,-0.584415584415579,-0.948717948717949,0.0649350649350651,-0.243589743589742,-0.2077922077922,-1.43589743589743,0.0779220779220799,-0.6025641025641,0.44155844155844,0.0641025641025594,0.038961038961039,-0.038461538461539,633,835,0.448717948717949
1954,77,77,0.519480519480519,0.311688311688312,0.415584415584416,0.625,0.375,0.411111111111111,0.588888888888889,0.419354838709677,0.558441558441558,0.974,8.8961038961039,8.96103896103896,0.766233766233766,0.935064935064935,9.18181818181818,9.15584415584416,1.11688311688312,0.948051948051948,5,4.94805194805195,4.75324675324675,4.33766233766234,2.25974025974026,2.46753246753247,4.35064935064935,4.64935064935065,4.44155844155844,3.61038961038961,3.24675324675325,2.97402597402597,4.03896103896104,3.98701298701299,7.06493506493506,7.31168831168831,7.25974025974026,7.45454545454545,0.337662337662338,0.246753246753247,0.38961038961039,0.493506493506494,-0.24675324675325,-0.61038961038961,0.285714285714279,0.1948051948052,0.350649350649354,0.012987012987013,0.0909090909090899,-1.03896103896104,-0.79220779220779,-1.01298701298702,0.1948051948052,0.14285714285714,-0.051948051948052,-0.246753246753247,700,766,0.282051282051282
1955,77,77,0.558441558441558,0.376623376623377,0.467532467532468,0.597222222222222,0.402777777777778,0.407407407407407,0.592592592592593,0.415584415584416,0.519480519480519,0.975,8.28571428571429,8.67532467532468,0.805194805194805,1.18181818181818,8.84415584415584,7.87012987012987,1.03896103896104,1.09090909090909,4.18181818181818,5.07792207792208,4.54545454545455,3.58441558441558,2.16883116883117,2.54545454545455,5.12987012987013,5.35064935064935,4.5974025974026,4.31168831168831,2.88311688311688,2.67532467532468,3.54545454545455,4.27272727272727,6.7012987012987,6.22077922077922,6.76623376623377,7.46753246753247,0.324675324675325,0.38961038961039,0.324675324675325,0.233766233766234,0.36363636363637,-1.4935064935065,0.558441558441549,-0.80519480519481,0.233766233766235,-0.0909090909090902,-0.53246753246753,-1.03896103896104,-0.66233766233767,-1.59740259740259,0.06493506493507,1.24675324675325,0,0.155844155844156,626,713,0.311688311688312
1956,80,77,0.4875,0.272727272727273,0.382165605095541,0.65,0.35,0.404255319148936,0.595744680851064,0.467532467532468,0.558441558441558,0.976,8.75,8.11688311688312,0.9625,1.09090909090909,8.7625,7.53246753246753,0.975,0.831168831168831,4.2625,4.76623376623377,4.2875,3.2987012987013,2.2875,2.51948051948052,4.825,5.05194805194805,5.3375,4.15584415584416,2.8625,2.81818181818182,3.7625,4.05194805194805,6.7,6.37662337662338,7.3625,7.03896103896104,0.3375,0.298701298701299,0.2625,0.25974025974026,0.0249999999999995,-1.46753246753247,0.0124999999999993,-0.58441558441559,0.0125,-0.259740259740259,0.5125,-0.89610389610389,-0.9,-1.23376623376623,0.6625,0.66233766233766,0.075,0.038961038961039,597,708,0.376623376623377
1957,78,78,0.397435897435897,0.397435897435897,0.397435897435897,0.5,0.5,0.5,0.5,0.382165605095541,0.4875,0.976,9.07692307692308,8.84615384615385,0.871794871794872,0.974358974358974,8.03846153846154,8.78205128205128,1.03846153846154,0.846153846153846,4.52564102564103,4.73076923076923,3.85897435897436,4.19230769230769,2.62820512820513,2.74358974358974,5.97435897435897,6.70512820512821,6.1025641025641,4.91025641025641,2.87179487179487,3.03846153846154,3.71794871794872,4,6.3974358974359,7.21794871794872,7.57692307692308,7.51282051282051,0.205128205128205,0.192307692307692,0.320512820512821,0.256410256410256,-0.66666666666667,-0.53846153846154,-1.03846153846154,-0.064102564102571,0.166666666666668,-0.128205128205128,0.12820512820513,-1.7948717948718,-0.84615384615385,-0.96153846153846,1.17948717948718,0.29487179487179,-0.115384615384616,-0.064102564102564,628,722,0.272727272727273
1958,77,77,0.454545454545455,0.480519480519481,0.467532467532468,0.486111111111111,0.513888888888889,0.51219512195122,0.48780487804878,0.397435897435897,0.397435897435897,0.975,8.5974025974026,8.57142857142857,0.935064935064935,0.909090909090909,9,9.20779220779221,1.31168831168831,1.05194805194805,4.94805194805195,4.46753246753247,4.54545454545455,4.66233766233766,2.92207792207792,2.88311688311688,5.33766233766234,5.74025974025974,5.57142857142857,4.88311688311688,3.02597402597403,3.2987012987013,4.09090909090909,3.94805194805195,6.76623376623377,7.44155844155844,7.28571428571429,7.61038961038961,0.272727272727273,0.363636363636364,0.324675324675325,0.337662337662338,-0.4025974025974,0.19480519480519,0.402597402597401,0.63636363636364,0.376623376623375,0.142857142857141,0.233766233766231,-0.857142857142859,-1.06493506493506,-0.64935064935065,0.51948051948052,0.168831168831169,-0.051948051948052,0.025974025974026,709,725,0.397435897435897
1959,77,78,0.493506493506494,0.461538461538462,0.47741935483871,0.513513513513513,0.486486486486487,0.4875,0.5125,0.467532467532468,0.454545454545455,0.977,8.5974025974026,8.65384615384615,0.987012987012987,0.974358974358974,8.35064935064935,8.69230769230769,1.12987012987013,0.974358974358974,4.27272727272727,4.6025641025641,4.36363636363636,4.32051282051282,2.68831168831169,2.53846153846154,5.31168831168831,6.42307692307692,4.8961038961039,5,3.11688311688312,3.30769230769231,3.31168831168831,3.38461538461538,6.87012987012987,7.14102564102564,6.97402597402597,6.83333333333333,0.272727272727273,0.294871794871795,0.285714285714286,0.230769230769231,0.0909090909090899,-0.28205128205128,-0.246753246753249,0.0384615384615401,0.142857142857143,0,-0.41558441558441,-1.42307692307692,-0.19480519480519,-0.07692307692307,0.1038961038961,-0.307692307692309,-0.012987012987013,0.064102564102564,673,688,0.480519480519481
1960,79,77,0.417721518987342,0.350649350649351,0.384615384615385,0.55,0.45,0.468085106382979,0.531914893617021,0.47741935483871,0.493506493506494,0.977,8.9873417721519,8.87012987012987,0.987341772151899,0.961038961038961,7.94936708860759,8.63636363636364,0.658227848101266,0.87012987012987,4.93670886075949,5.01298701298701,4.18987341772152,3.93506493506493,2.62025316455696,2.71428571428571,5.26582278481013,6.25974025974026,5.43037974683544,4.8961038961039,3.60759493670886,3.19480519480519,3.46835443037975,3.77922077922078,6.67088607594937,7.02597402597403,6.77215189873418,7.22077922077922,0.240506329113924,0.376623376623377,0.367088607594937,0.493506493506494,-0.74683544303797,-1.07792207792208,-1.03797468354431,-0.233766233766231,-0.329113924050633,-0.0909090909090911,0.16455696202531,-1.36363636363636,0.13924050632911,-0.58441558441559,0.101265822784811,0.19480519480519,-0.126582278481013,-0.116883116883117,634,776,0.461538461538462
1961,78,78,0.512820512820513,0.307692307692308,0.41025641025641,0.625,0.375,0.411111111111111,0.588888888888889,0.384615384615385,0.417721518987342,0.97,9.30769230769231,9.82051282051282,1.03846153846154,1.07692307692308,9.05128205128205,8.43589743589744,1.30769230769231,0.948717948717949,4.8974358974359,5.35897435897436,4.88461538461539,3.94871794871795,2.43589743589744,2.74358974358974,6.42307692307692,6.73076923076923,4.94871794871795,4.73076923076923,3.6025641025641,3.30769230769231,2.76923076923077,3.19230769230769,7.06410256410256,7.26923076923077,6.67948717948718,6.96153846153846,0.384615384615385,0.269230769230769,0.256410256410256,0.294871794871795,-0.0128205128205092,-1.41025641025641,-0.256410256410261,-1.38461538461538,0.26923076923077,-0.128205128205131,-1.47435897435897,-2,0.83333333333333,0.11538461538462,-0.384615384615381,-0.30769230769231,0.128205128205129,-0.025641025641026,689,800,0.350649350649351
1962,81,81,0.395061728395062,0.333333333333333,0.364197530864198,0.542372881355932,0.457627118644068,0.475728155339806,0.524271844660194,0.41025641025641,0.512820512820513,0.977,9.90123456790123,8.7283950617284,1.16049382716049,0.802469135802469,8.91358024691358,8.34567901234568,0.876543209876543,0.679012345679012,5.62962962962963,4.58024691358025,4.11111111111111,3.69135802469136,3.03703703703704,2.77777777777778,5.75308641975309,7.1358024691358,5.25925925925926,4.40740740740741,3.35802469135802,2.8641975308642,3.66666666666667,3.74074074074074,7.28395061728395,7.11111111111111,7.18518518518519,7.19753086419753,0.333333333333333,0.358024691358025,0.197530864197531,0.222222222222222,-1.51851851851852,-0.88888888888889,-0.98765432098765,-0.382716049382719,-0.283950617283947,-0.123456790123457,-0.493827160493829,-2.72839506172839,-0.30864197530865,-0.87654320987654,-0.0987654320987605,0.0864197530864201,0.135802469135802,0.135802469135803,632,827,0.307692307692308
1963,81,81,0.530864197530864,0.481481481481481,0.506172839506173,0.524390243902439,0.475609756097561,0.475,0.525,0.364197530864198,0.395061728395062,0.976,8.38271604938272,8.37037037037037,0.864197530864197,0.604938271604938,8.24691358024691,7.62962962962963,0.777777777777778,0.790123456790123,3.7283950617284,3.40740740740741,3.67901234567901,3.35802469135802,2.41975308641975,2.25925925925926,5.46913580246914,7.48148148148148,5.12345679012346,5.38271604938272,2.67901234567901,2.74074074074074,2.39506172839506,2.54320987654321,6.65432098765432,6.34567901234568,6.07407407407407,6.95061728395062,0.222222222222222,0.320987654320988,0.246913580246914,0.296296296296296,-0.04938271604939,-0.04938271604939,-0.135802469135811,-0.74074074074074,-0.086419753086419,0.185185185185185,-0.34567901234568,-2.09876543209876,0.28395061728395,0.19753086419753,-0.58024691358025,0.60493827160494,-0.024691358024692,0.024691358024692,570,578,0.333333333333333
1964,81,81,0.493827160493827,0.444444444444444,0.469135802469136,0.526315789473684,0.473684210526316,0.476744186046512,0.523255813953488,0.506172839506173,0.530864197530864,0.975,9.53086419753086,9.11111111111111,1.08641975308642,0.691358024691358,8.54320987654321,8.62962962962963,1.03703703703704,0.753086419753086,4.90123456790123,4.03703703703704,4.16049382716049,3.85185185185185,2.67901234567901,2.46913580246914,5.95061728395062,6.88888888888889,4.83950617283951,4.25925925925926,3.11111111111111,3.04938271604938,2.88888888888889,2.33333333333333,7.08641975308642,7.22222222222222,6.75308641975309,6.71604938271605,0.345679012345679,0.271604938271605,0.320987654320988,0.283950617283951,-0.74074074074074,-0.18518518518519,-0.98765432098765,-0.481481481481481,-0.0493827160493798,0.061728395061728,-1.11111111111111,-2.62962962962963,0.22222222222222,0.71604938271605,-0.33333333333333,-0.50617283950617,0.024691358024691,-0.012345679012346,649,724,0.481481481481481
1965,83,81,0.481927710843373,0.395061728395062,0.439024390243902,0.555555555555556,0.444444444444444,0.455555555555556,0.544444444444444,0.469135802469136,0.493827160493827,0.974,9.48192771084337,8.4320987654321,1.13253012048193,0.740740740740741,7.89156626506024,8.16049382716049,0.951807228915663,0.679012345679012,4.57831325301205,4.23456790123457,3.97590361445783,3.76543209876543,2.83132530120482,2.7283950617284,5.74698795180723,5.81481481481481,5.54216867469879,4.87654320987654,3.3855421686747,3.09876543209877,2.92771084337349,2.93827160493827,6.62650602409639,7.19753086419753,7.20481927710843,6.49382716049383,0.192771084337349,0.209876543209877,0.228915662650602,0.234567901234568,-0.60240963855422,-0.46913580246914,-1.59036144578313,-0.27160493827161,-0.180722891566267,-0.061728395061729,-0.20481927710844,-0.93827160493827,0.45783132530121,0.1604938271605,0.57831325301204,-0.7037037037037,-0.036144578313253,-0.024691358024691,635,723,0.444444444444444
1966,81,81,0.395061728395062,0.333333333333333,0.364197530864198,0.542372881355932,0.457627118644068,0.475728155339806,0.524271844660194,0.439024390243902,0.481927710843373,0.974,9.79012345679012,8.88888888888889,1.23456790123457,1.03703703703704,8.76543209876543,8.74074074074074,0.987654320987654,0.740740740740741,5.06172839506173,4.92592592592593,4.22222222222222,3.7283950617284,2.85185185185185,2.66666666666667,5.97530864197531,6.34567901234568,6.09876543209877,5.09876543209877,2.98765432098765,2.65432098765432,2.81481481481481,3.09876543209877,6.93827160493827,7.02469135802469,7.25925925925926,6.32098765432099,0.283950617283951,0.246913580246914,0.283950617283951,0.358024691358025,-0.83950617283951,-1.19753086419753,-1.02469135802469,-0.148148148148149,-0.246913580246916,-0.296296296296299,0.12345679012346,-1.24691358024691,0.17283950617284,-0.44444444444445,0.32098765432099,-0.7037037037037,0,-0.111111111111111,644,809,0.395061728395062
